Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high,Alert_Events_mean,Alert_Events_ci95_low,Alert_Events_ci95_high,True_Alert_Events_mean,True_Alert_Events_ci95_low,True_Alert_Events_ci95_high,False_Alert_Events_mean,False_Alert_Events_ci95_low,False_Alert_Events_ci95_high,Ground_Truth_Fragmentation_Events_mean,Ground_Truth_Fragmentation_Events_ci95_low,Ground_Truth_Fragmentation_Events_ci95_high,Missed_Fragmentation_Events_mean,Missed_Fragmentation_Events_ci95_low,Missed_Fragmentation_Events_ci95_high,Alert_Event_Precision_mean,Alert_Event_Precision_ci95_low,Alert_Event_Precision_ci95_high,Alert_Event_Recall_mean,Alert_Event_Recall_ci95_low,Alert_Event_Recall_ci95_high,Alert_Event_F1_mean,Alert_Event_F1_ci95_low,Alert_Event_F1_ci95_high,False_Alert_Events_per_minute_mean,False_Alert_Events_per_minute_ci95_low,False_Alert_Events_per_minute_ci95_high
tgcn:5,0.3,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgcn:5,0.4,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgcn:5,0.5,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgcn:5,0.6,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgcn:5,0.7,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgcn:5,0.8,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgcn:5,0.9,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgn:5,0.1,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.2,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.3,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.4,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.5,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.6,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.7,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.8,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
tgn:5,0.9,0.22749945084474257,0.17715071429492807,0.2778481873945571,0.9575391821293461,0.8848189176016725,1.0,0.36657924279491855,0.29889295616037487,0.4342655294294622,0.412426050410623,0.005473544553982468,0.8193785562672635,0.5070861678004535,0.21114513367538928,0.8030272019255176,3450.6666666666665,1332.6854509698783,5568.647882363455,293.4240362811791,113.32359276954747,473.5244797928107,147.33333333333334,119.51483269476948,175.1518339718972,70.0,48.799358500271744,91.20064149972825,77.33333333333333,61.96957800536166,92.697088661305,163.0,121.13055847836834,204.86944152163164,93.0,70.70993644393688,115.29006355606312,0.4717631252141145,0.3779974943839075,0.5655287560443215,0.42671551920018175,0.3829077393427918,0.4705232990575717,0.44749045442167407,0.3807711833017544,0.5142097255415937,6.575963718820862,5.269521939231435,7.882405498410289
