Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,Alert_Events,True_Alert_Events,False_Alert_Events,Ground_Truth_Fragmentation_Events,Missed_Fragmentation_Events,Alert_Event_Precision,Alert_Event_Recall,Alert_Event_F1,False_Alert_Events_per_minute,seed,Model,Model_Backend,Split
0.4,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.5,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.6,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.7,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.8,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.9,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.1,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.2,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.3,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.4,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.5,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.6,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.7,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.8,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.9,0.11289459604066346,0.998422712933754,0.20285210703412912,0.24246116356990557,0.3090277777777778,4974.0,414.5,205.0,95.0,110.0,203.0,108.0,0.4634146341463415,0.46798029556650245,0.465686274509804,9.166666666666664,17,FANET-TopoGNN,pytorch,test_sensitivity_only
0.1,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.2,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.3,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.4,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.5,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.6,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.7,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.8,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.9,0.11255103852298953,1.0,0.2023296633157811,0.23865367042339325,0.30569444444444444,4999.0,416.5833333333333,190.0,93.0,97.0,203.0,110.0,0.48947368421052634,0.458128078817734,0.47328244274809167,8.08333333333333,17,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
