Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high
PI+MLP,0.1,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.2,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.3,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.4,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.5,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.6,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.7,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.8,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
PI+MLP,0.9,0.24451226509078203,0.20506778007855084,0.28395675010301324,0.9977266175648849,0.9956995364431128,0.999753698686657,0.39233750105235476,0.3415919617085392,0.4430830403961703,0.03485877709498403,0.0,0.09826969949939832,0.26361111111111113,0.18956666666666672,0.33765555555555554,5298.0,4760.96,5835.04,441.5,396.7466666666667,486.2533333333333
stgcn:5,0.1,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
